DATAFLOW,LAST UPDATE,freq,hhtyp,indic_il,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Czechia,2023,11532,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Czechia,2024,11610,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Germany,2015,14735,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Germany,2016,14980,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Germany,2017,14897,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Germany,2018,15550,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Germany,2019,17342,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Germany,2020,17415,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Germany,2021,17870,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Germany,2022,18105,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Germany,2023,18703,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Germany,2024,19344,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Denmark,2015,15568,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Denmark,2016,17148,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Denmark,2017,16355,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Denmark,2018,17059,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Denmark,2019,17758,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Denmark,2020,17529,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Denmark,2021,17849,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Denmark,2022,17554,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Denmark,2023,16054,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Denmark,2024,18237,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,13632,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,14629,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,14422,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,14405,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Euro area - 18 countries (2014),2018,13716,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Euro area - 18 countries (2014),2019,14728,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Euro area - 18 countries (2014),2020,14496,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Euro area - 19 countries  (2015-2022),2018,13632,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Euro area - 19 countries  (2015-2022),2019,14629,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Euro area - 19 countries  (2015-2022),2020,14422,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Euro area - 19 countries  (2015-2022),2021,14405,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2015,12914,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2016,13496,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2017,13371,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2018,13618,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2019,14600,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2020,14393,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2021,14433,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2022,14873,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2023,15677,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2024,16591,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Estonia,2015,7353,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Estonia,2016,9312,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Estonia,2017,9708,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Estonia,2018,9239,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Estonia,2019,9425,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Estonia,2020,11129,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Estonia,2021,10098,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Estonia,2022,13589,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Estonia,2023,12186,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Estonia,2024,12854,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Greece,2015,7169,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Greece,2016,7032,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Greece,2017,7276,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Greece,2018,7083,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Greece,2019,7697,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Greece,2020,8653,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Greece,2021,7552,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Greece,2022,8148,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Greece,2023,8189,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Greece,2024,9860,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Spain,2015,10155,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Spain,2016,10605,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Spain,2017,10837,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Spain,2018,11042,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Spain,2019,11612,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Spain,2020,11551,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Spain,2021,10445,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Spain,2022,11605,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Spain,2023,12416,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Spain,2024,13798,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,12786,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,13622,e,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (2007-2013),2018,12804,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (2007-2013),2019,13639,e,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2018,13015,e,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2019,13976,e,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2020,13831,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2021,13988,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2022,14426,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2023,15167,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2024,16104,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),European Union - 28 countries (2013-2020),2018,12786,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),European Union - 28 countries (2013-2020),2019,13622,e,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Finland,2015,15296,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Finland,2016,15461,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Finland,2017,15276,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Finland,2018,14770,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Finland,2019,15183,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Finland,2020,15504,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Finland,2021,15819,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Finland,2022,15972,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Finland,2023,17234,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Finland,2024,17911,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),France,2015,13329,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),France,2016,14109,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),France,2017,14222,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),France,2018,14152,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),France,2019,14430,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),France,2020,13600,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),France,2021,13582,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),France,2022,13824,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),France,2023,14890,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),France,2024,15939,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Croatia,2015,6656,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Croatia,2016,7250,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Croatia,2017,6952,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Croatia,2018,6887,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Croatia,2019,8061,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Croatia,2020,8650,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Croatia,2021,8611,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Croatia,2022,9815,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Croatia,2023,10242,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Croatia,2024,12745,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Hungary,2015,5777,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Hungary,2016,5744,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Hungary,2017,6044,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Hungary,2018,6113,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Hungary,2019,7680,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Hungary,2020,7529,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Hungary,2021,7764,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Hungary,2022,7839,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Hungary,2023,8262,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Hungary,2024,8789,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Ireland,2015,11935,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Ireland,2016,11636,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Ireland,2017,11527,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Ireland,2018,13586,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Ireland,2019,14135,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Ireland,2020,13999,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Ireland,2021,14746,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Ireland,2022,14142,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Ireland,2023,16124,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Ireland,2024,16962,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Iceland,2015,15411,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Iceland,2016,16819,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Iceland,2017,17043,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Iceland,2018,18026,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Iceland,2019,19026,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Iceland,2020,17924,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Italy,2015,12269,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Italy,2016,12877,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Italy,2017,12260,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Italy,2018,12294,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Italy,2019,13680,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Italy,2020,13781,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Single person with dependent children,Median equivalised net income,Purchasing power standard (PPS),Italy,2021,13610,,
